Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Meizu MX5e,MEIZU,174294,13,"2016, April. Released 2016, April",149.9 x 74.7 x 7.6 mm (5.90 x 2.94 x 0.30 in),149 g (5.26 oz),"5.5 inches, 83.4 cm2 (~74.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",No,"16GB 3GB RAM, 32GB 3GB RAM","16 MP, AF",5 MP,"4.1, A2DP, LE","Li-Ion 3150 mAh, non-removable",About 190 EUR
Meizu U10,MEIZU,240112,15,"2016, August. Released 2016, August",141.9 x 69.6 x 7.9 mm (5.59 x 2.74 x 0.31 in),139 g (4.90 oz),"5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",No,"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 2760 mAh, non-removable",About 160 EUR
Meizu U20,MEIZU,413929,18,"2016, August. Released 2016, August",153 x 75.4 x 7.7 mm (6.02 x 2.97 x 0.30 in),158 g (5.57 oz),"5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3260 mAh, non-removable",About 190 EUR
Meizu Pro 6s,MEIZU,412837,47,"2016, November. Released 2016, December",147.7 x 70.8 x 7.3 mm (5.81 x 2.79 x 0.29 in),163 g (5.75 oz),"5.2 inches, 74.5 cm2 (~71.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",No,64GB 4GB RAM,"12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF, Laser AF, 4-axis OIS","5 MP, f/2.0, 1/4"", 1.4µm","4.1, A2DP, LE","Li-Ion 3060 mAh, non-removable",About 430 EUR
Meizu M5,MEIZU,1630238,44,"2016, October. Released 2016, November",147.3 x 72.8 x 8.2 mm (5.80 x 2.87 x 0.32 in),138 g (4.87 oz),"5.2 inches, 74.5 cm2 (~69.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3070 mAh, non-removable",About 120 EUR
Meizu M3 Max,MEIZU,446691,30,"2016, September. Released 2016, September",163.4 x 81.6 x 7.9 mm (6.43 x 3.21 x 0.31 in),189 g (6.67 oz),"6.0 inches, 99.2 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",microSDXC (uses shared SIM slot),64GB 3GB RAM,"13 MP, f/2.2, 1/3"", PDAF","5 MP, f/2.0","4.1, A2DP, LE","Li-Ion 4100 mAh, non-removable",About 270 EUR
Meizu M3e,MEIZU,432128,28,"2016, August. Released 2016, August",153.6 x 75.8 x 7.9 mm (6.05 x 2.98 x 0.31 in),172 g (6.07 oz),"5.5 inches, 82.6 cm2 (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC,32GB 3GB RAM,"13 MP, f/2.2, 1/3"", PDAF","5 MP, f/2.0","4.1, A2DP, LE","Li-Ion 3100 mAh, non-removable",About 220 EUR
Meizu MX6,MEIZU,1128345,80,"2016, July. Released 2016, July",153.6 x 75.2 x 7.3 mm (6.05 x 2.96 x 0.29 in),155 g (5.47 oz),"5.5 inches, 82.6 cm2 (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",No,"32GB 3GB RAM, 32GB 4GB RAM","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF","5 MP, f/2.0","4.1, A2DP, LE","Li-Ion 3060 mAh, non-removable",About 300 EUR
Meizu M3s,MEIZU,1937326,63,"2016, June. Released 2016, June",141.9 x 69.9 x 8.3 mm (5.59 x 2.75 x 0.33 in),138 g (4.87 oz),"5.0 inches, 68.9 cm2 (~69.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3020 mAh, non-removable",About 120 EUR
Meizu M3,MEIZU,862150,41,"2016, April. Released 2016, May",141.5 x 69.5 x 8.3 mm (5.57 x 2.74 x 0.33 in),132 g (4.66 oz),"5.0 inches, 68.9 cm2 (~70.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 2870 mAh, non-removable",About 130 EUR
