Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Gigabyte GSmart G1305 Boston,GIGABYTE,375266,14,"2010, April. Released 2010, April",116 x 56.8 x 12.4 mm (4.57 x 2.24 x 0.49 in),118 g (4.16 oz),"3.2 inches, 30.5 cm2 (~46.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSDHC (dedicated slot),256MB RAM,"5 MP, AF",,"2.0, A2DP",Removable Li-Po 1230 mAh battery,About 110 EUR
Gigabyte GSmart MS802,GIGABYTE,207015,9,"2009, June. Released 2009, Q3",117 x 59.8 x 14.8 mm (4.61 x 2.35 x 0.58 in),130 g (4.59 oz),"2.8 inches, 24.3 cm2 (~34.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSD (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",VGA videocall camera,"2.0, A2DP",Removable Li-Po 1300 mAh battery,
Gigabyte GSmart MW702,GIGABYTE,167358,8,"2009, June. Released 2009, Q3",117 x 59.8 x 14.8 mm (4.61 x 2.35 x 0.58 in),130 g (4.59 oz),"2.8 inches, 24.3 cm2 (~34.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSD (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",No,"2.0, A2DP",Removable Li-Po 1300 mAh battery,
Gigabyte GSmart S1200,GIGABYTE,310414,10,"2009, February. Released 2009, August",106 x 52 x 11.4 mm (4.17 x 2.05 x 0.45 in),102.5 g (3.60 oz),"3.1 inches, 27.4 cm2 (~49.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)",microSDHC (dedicated slot),"288MB RAM, 512MB ROM","3.15 MP, AF",VGA videocall camera,"2.0, A2DP",Removable Li-Po 1010 mAh battery,
Gigabyte GSmart MS820,GIGABYTE,257253,9,"2008, June. Released 2009",116 x 59 x 14.1 mm (4.57 x 2.32 x 0.56 in),105 g (3.70 oz),"2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",microSD (dedicated slot),"128MB RAM, 256MB ROM","5 MP, AF",VGA videocall camera,"2.0, A2DP",Removable Li-Po 1300 mAh battery,About 380 EUR
Gigabyte GSmart MS800,GIGABYTE,142215,8,"2008, February. Released 2008, September",116 x 59 x 15 mm (4.57 x 2.32 x 0.59 in),133 g (4.69 oz),"2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSD (dedicated slot),"64MB RAM, 256MB ROM",2 MP,VGA videocall camera,"2.0, A2DP",Removable Li-Po 1300 mAh battery,About 360 EUR
Gigabyte GSmart MW998,GIGABYTE,147955,10,"2008, February. Released 2008",110.5 x 55.5 x 18.5 mm (4.35 x 2.19 x 0.73 in),140 g (4.94 oz),"2.6 inches, 20.9 cm2 (~34.1% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~308 ppi density)",microSD (dedicated slot),"64MB RAM, 256MB ROM","2 MP, AF",No,2.0,Removable Li-Ion 1300 mAh battery,
Gigabyte GSmart MW700,GIGABYTE,143612,9,"2008, February. Released 2008",116 x 59 x 15 mm (4.57 x 2.32 x 0.59 in),133 g (4.69 oz),"2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSD (dedicated slot),"64MB RAM, 256MB ROM","2 MP, AF",No,"2.0, A2DP",Removable Li-Po 1300 mAh battery,
Gigabyte GSmart,GIGABYTE,105104,7,Not officially announced yet,103 x 54 x 13.4 mm (4.06 x 2.13 x 0.53 in),-,"2.8 inches, 24.3 cm2 (~43.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB","2 MP, AF",,"2.0, A2DP",Removable Li-Ion 1500 mAh battery,
Gigabyte GSmart i350,GIGABYTE,205844,11,"2007, June. Released 2008, December",110 x 54 x 18 mm (4.33 x 2.13 x 0.71 in),130 g (4.59 oz),"2.6 inches, 20.9 cm2 (~35.2% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~308 ppi density)","miniSD, SDHC",256MB 64MB RAM,"2 MP, AF",No,2.0,Removable Li-Ion 1300 mAh battery,
Gigabyte GSmart q60,GIGABYTE,268609,10,"2007, February",111 x 64 x 14 mm (4.37 x 2.52 x 0.55 in),,"2.5 inches, 19.4 cm2 (~27.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",microSD (dedicated slot),"96MB RAM, 256MB ROM","2 MP, AF",VGA videocall camera,2.0,Removable Li-Ion battery,
Gigabyte GSmart t600,GIGABYTE,210475,13,"2007, February",110 x 55.5 x 18.5 mm (4.33 x 2.19 x 0.73 in),140 g (4.94 oz),"2.6 inches, 20.9 cm2 (~34.3% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~308 ppi density)",microSD (dedicated slot),153MB 64MB RAM 256MB ROM,"2 MP, AF",No,2.0,Removable Li-Ion 1300 mAh battery,
Gigabyte GSmart i300,GIGABYTE,203724,10,"2006, Q2",102.5 x 51.5 x 19 mm (4.04 x 2.03 x 0.75 in),116 g (4.09 oz),"2.4 inches, 17.8 cm2 (~33.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",miniSD,"64MB RAM, 256MB ROM","2.1 MP, AF",No,2.0,Removable Li-Ion 920 mAh battery,About 300 EUR
