Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Philips Fisio 610,PHILIPS,67203,8,2001,110 x 45 x 18 mm (4.33 x 1.77 x 0.71 in),90 g (3.17 oz),,5 lines,No,,No,,No,Removable Li-Ion battery,
Philips Xenium 9@9,PHILIPS,111112,10,2000,"109 x 41 x 22 mm, 85 cc (4.29 x 1.61 x 0.87 in)",95 g (3.35 oz),,5 lines,No,,No,,No,Removable Li-Ion battery,
Philips Xenium,PHILIPS,82485,9,2000,"109 x 41 x 22 mm, 85 cc (4.29 x 1.61 x 0.87 in)",95 g (3.35 oz),,5 lines,No,,No,,No,Removable Li-Ion battery,
Philips Azalis 268,PHILIPS,61350,9,2000,119 x 44 x 22 mm (4.69 x 1.73 x 0.87 in),99 g (3.49 oz),,5 lines,No,,No,,No,Removable Li-Ion 550 mAh battery,
Philips Azalis 238,PHILIPS,87125,10,2000,"114 x 51 x 24 mm, 119 cc (4.49 x 2.01 x 0.94 in)",125 g (4.41 oz),,5 lines,No,,No,,No,Removable Li-Ion battery,
Philips Ozeo 8@8,PHILIPS,61463,11,2000,"114 x 51 x 24 mm, 119 cc (4.49 x 2.01 x 0.94 in)",128 g (4.52 oz),,5 lines,No,,No,,No,Removable NiMH 670 mAh battery,
Philips Ozeo,PHILIPS,72272,10,2000,"114 x 51 x 24 mm, 119 cc (4.49 x 2.01 x 0.94 in)",128 g (4.52 oz),,5 lines,No,,No,,No,Removable Li-Ion battery,
Philips Savvy DB,PHILIPS,106502,12,1999,"129 x 48 x 24 mm, 140 cc (5.08 x 1.89 x 0.94 in)",140 g (4.94 oz),,2 lines,No,,No,,No,Removable NiMH battery,
Philips Savvy Vogue,PHILIPS,79888,11,2000,"129 x 48 x 24 mm, 140 cc (5.08 x 1.89 x 0.94 in)",140 g (4.94 oz),,2 lines,No,,No,,No,Removable NiMH battery,
Philips Genie 2000,PHILIPS,70854,8,2000,"110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in)",99 g (3.49 oz),,"100 x 64 pixels, 6 lines",No,,No,,No,Removable Li-Ion 550 mAh battery,
Philips Genie db,PHILIPS,59826,8,1999,"110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in)",95 g (3.35 oz),,"100 x 64 pixels, 6 lines",No,,No,,No,Removable Li-Ion 550 mAh battery,
Philips Genie Sport,PHILIPS,70908,9,1999,"110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in)",99 g (3.49 oz),,"100 x 64 pixels, 6 lines",No,,No,,No,Removable Li-Ion 550 mAh battery,
Philips Genie,PHILIPS,136050,12,1999,"110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in)",99 g (3.49 oz),,"100 x 64 pixels, 6 lines",No,,No,,No,Removable Li-Ion 550 mAh battery,
Philips Savvy,PHILIPS,194400,13,1999,"132 x 50 x 26 mm, 137 cc (5.20 x 1.97 x 1.02 in)",135 g (4.76 oz),,2 x 15 chars,No,,No,,No,Removable NiMH 700 mAh battery,
Philips Diga,PHILIPS,162862,16,1997,147 x 56 x 19 mm (5.79 x 2.20 x 0.75 in),179 g (6.31 oz),,1 x 12 chars,No,,No,,No,Removable NiMH 600 mAh battery,
Philips Spark,PHILIPS,107078,10,1997,139 x 56 x 23 mm (5.47 x 2.20 x 0.91 in),129 g (4.55 oz),,5 lines,No,,No,,No,Removable Li-Ion 4000 mAh battery,
Philips Fizz,PHILIPS,184459,11,1996,162 x 60 x 17 mm (6.38 x 2.36 x 0.67 in),169 g (5.96 oz),,3 x 12 chars,No,,No,,No,Removable Ni-Cd battery,
