Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
alcatel OT-292,ALCATEL,136158,13,"2012, February. Released 2012, February",94 x 45 x 18 mm (3.70 x 1.77 x 0.71 in),67 g (2.36 oz),"1.8 inches, 10.2 cm2 (~24.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),No,,No,,No,Removable Li-Ion 500 mAh battery,
alcatel OT-228,ALCATEL,118182,11,"2012, January. Released 2012, January",106 x 46 x 14.4 mm (4.17 x 1.81 x 0.57 in),63 g (2.22 oz),"1.45 inches, 6.8 cm2 (~13.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~125 ppi density)",No,,No,,No,Removable Li-Ion 500 mAh battery,About 20 EUR
alcatel OT-985,ALCATEL,375573,21,"2012, March. Released 2012, April","116 x 61.8 x 12.5 mm, 87.2 cc (4.57 x 2.43 x 0.49 in)",136 g (4.80 oz),"3.5 inches, 36.5 cm2 (~50.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","microSDHC (dedicated slot), 2 GB included",512MB 256MB RAM,3.15 MP,VGA,"3.0, A2DP",Removable Li-Ion 1300 mAh battery,About 110 EUR
alcatel OT-915,ALCATEL,106785,12,"2012, February. Released 2012, Q2",119 x 58 x 11.9 mm (4.69 x 2.28 x 0.47 in),123.4 g (4.34 oz),"2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),,"5 MP, AF",No,"3.0, A2DP",Removable Li-Ion battery,
alcatel OT-810D,ALCATEL,167728,19,2011. Released 2011,70 x 70 x 16.8 mm (2.76 x 2.76 x 0.66 in),93.8 g (3.28 oz),"2.4 inches, 17.8 cm2 (~36.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),70MB,2 MP,No,"2.0, A2DP",Removable Li-Ion 850 mAh battery,About 60 EUR
alcatel OT-906,ALCATEL,183759,11,"2011, July. Released 2011, July",109.3 x 57 x 14 mm (4.30 x 2.24 x 0.55 in),103 g (3.63 oz),"2.8 inches, 24.3 cm2 (~39.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),200MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1150 mAh battery,
alcatel OT-810,ALCATEL,237461,11,"2011, October",70 x 70 x 16.8 mm (2.76 x 2.76 x 0.66 in),93.8 g (3.28 oz),"2.4 inches, 17.8 cm2 (~36.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-995,ALCATEL,1054096,53,"2012, February. Released 2012, February",128 x 68 x 9.8 mm (5.04 x 2.68 x 0.39 in),124 g (4.37 oz),"4.3 inches, 52.6 cm2 (~60.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),2GB 512MB RAM,"5 MP, AF",VGA,"3.0, A2DP",Removable Li-Ion 1500 mAh battery,About 220 EUR
alcatel OT-990,ALCATEL,818934,22,"2011, February. Released 2011, August",116 x 62.2 x 12.2 mm (4.57 x 2.45 x 0.48 in),144 g (5.08 oz),"3.5 inches, 36.5 cm2 (~50.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),150MB,"5 MP, AF",Yes,"2.1, A2DP",Removable Li-Ion 1300 mAh battery,About 110 EUR
alcatel OT-910,ALCATEL,187766,15,"2011. Released 2011, November",119 x 58 x 12.4 mm (4.69 x 2.28 x 0.49 in),-,"2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","microSDHC (dedicated slot), 2 GB included",150MB,"5 MP, AF",No,"3.0, A2DP",Removable Li-Ion 1300 mAh battery,
alcatel OT-908F,ALCATEL,107020,13,2011,110 x 57.4 x 12.4 mm (4.33 x 2.26 x 0.49 in),120 g (4.23 oz),"2.8 inches, 24.3 cm2 (~38.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),,2 MP,No,"3.0, A2DP",Removable Li-Ion battery,
alcatel OT-908,ALCATEL,303426,11,"2011, February. Released 2011, June",110 x 57.4 x 12.4 mm (4.33 x 2.26 x 0.49 in),120 g (4.23 oz),"2.8 inches, 24.3 cm2 (~38.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","microSDHC (dedicated slot), 2 GB included",150MB,2 MP,No,"3.0, A2DP",Removable Li-Ion 1300 mAh battery,About 80 EUR
alcatel OT-905,ALCATEL,147313,10,"2011, February. Released 2011, May",109.8 x 58 x 12.4 mm (4.32 x 2.28 x 0.49 in),96.4 g (3.39 oz),"2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-900,ALCATEL,214259,9,"2011, February. Released 2011, March",112 x 61.5 x 12.9 mm (4.41 x 2.42 x 0.51 in),102.3 (3.60 oz),"2.4 inches, 17.8 cm2 (~25.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,
alcatel OT-891 Soul,ALCATEL,150972,11,"2011, February. Released 2011, Q3",105 x 58 x 12.6 mm (4.13 x 2.28 x 0.50 in),100 g (3.53 oz),"2.8 inches, 24.3 cm2 (~39.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),150MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,
alcatel OT-918,ALCATEL,792982,28,"2011, November. Released 2011, November",112 x 58.6 x 12.1 mm (4.41 x 2.31 x 0.48 in),123 g (4.34 oz),"3.2 inches, 30.5 cm2 (~46.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,No,"4.0, A2DP",Removable Li-Ion 1300 mAh battery,About 100 EUR
alcatel OT-918D,ALCATEL,524693,19,"2011, Q3. Released 2011, December",112 x 58.6 x 12.1 mm (4.41 x 2.31 x 0.48 in),123 g (4.34 oz),"3.2 inches, 30.5 cm2 (~46.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,No,"3.0, A2DP",Removable Li-Ion 1300 mAh battery,About 130 EUR
alcatel OT-890D,ALCATEL,313616,13,"2011, May. Released 2011, Q2",110 x 58 x 12.6 mm (4.33 x 2.28 x 0.50 in),100.7 g (3.53 oz),"2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),150MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,
alcatel OT-890,ALCATEL,243269,14,"2011, February. Released 2011, May",110 x 58 x 12.6 mm (4.33 x 2.28 x 0.50 in),100.7 g (3.53 oz),"2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)","microSDHC (dedicated slot), 2 GB included",150MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,About 80 EUR
alcatel OT-888,ALCATEL,155461,12,"2011, Q2. Released 2011, Q2",114 x 56.2 x 14.9 mm (4.49 x 2.21 x 0.59 in),146 g (5.15 oz),"3.2 inches, 29.1 cm2 (~45.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-818,ALCATEL,220828,11,"2011, Q1. Released 2011, Q2",110.5 x 53.4 x 12.3 mm (4.35 x 2.10 x 0.48 in),100.5 g (3.53 oz),"3.2 inches, 29.1 cm2 (~49.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,
alcatel OT-813F,ALCATEL,103593,12,2011. Released 2011,115 x 61.1 x 12.9 mm (4.53 x 2.41 x 0.51 in),102.5 g (3.63 oz),"2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion battery,
alcatel OT-813D,ALCATEL,217622,15,"2011, May. Released 2011, Q2",115 x 61.1 x 12.9 mm (4.53 x 2.41 x 0.51 in),101 g (3.56 oz),"2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,
alcatel OT-807,ALCATEL,248740,11,"2011, February. Released 2011, Q3",118.5 x 59 x 12.2 mm (4.67 x 2.32 x 0.48 in),105 g (3.70 oz),"2.8 inches, 24.3 cm2 (~34.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),60MB,2 MP,No,"2.0, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-803,ALCATEL,161658,9,"2011, February. Released 2011, Q3",115 x 61.1 x 12.9 mm (4.53 x 2.41 x 0.51 in),102.5 g (3.60 oz),"2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,
alcatel OT-799 Play,ALCATEL,159339,9,"2011, February. Released 2011, Q3",111 x 58.2 x 14 mm (4.37 x 2.29 x 0.55 in),100.6 g (3.53 oz),"2.4 inches, 17.8 cm2 (~27.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),70MB,2 MP,No,"2.0, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-690,ALCATEL,82775,11,"2011. Released 2011, Q2",112 x 47.6 x 12.8 mm (4.41 x 1.87 x 0.50 in),-,"2.0 inches, 12.6 cm2 (~23.6% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),microSDHC (dedicated slot),,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-665,ALCATEL,188887,9,"2011, February. Released 2011, Q3",96 x 48 x 16.8 mm (3.78 x 1.89 x 0.66 in),77 g (2.72 oz),"1.77 inches, 9.9 cm2 (~21.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),microSDHC (dedicated slot),2MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 650 mAh battery,
alcatel OT-602,ALCATEL,213555,12,"2011, July. Released 2011, July",101.5 x 52.5 x 12.8 mm (4.00 x 2.07 x 0.50 in),-,"2.4 inches, 17.8 cm2 (~33.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),3MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,About 50 EUR
alcatel OT-585,ALCATEL,145019,8,"2011, July. Released 2011, July",105 x 58 x 12 mm (4.13 x 2.28 x 0.47 in),87 g (3.07 oz),"2.0 inches, 12.6 cm2 (~20.7% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),microSDHC (dedicated slot),2MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-506,ALCATEL,143661,10,"2011, February. Released 2011, Q3",106 x 46 x 13.4 mm (4.17 x 1.81 x 0.53 in),80 g (2.82 oz),"1.77 inches, 9.9 cm2 (~20.2% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),microSDHC (dedicated slot),2MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 650 mAh battery,
alcatel OT-385,ALCATEL,124770,8,"2011, August. Released 2011, Q3",105 x 58 x 12 mm (4.13 x 2.28 x 0.47 in),85 g (3.00 oz),"2.0 inches, 12.6 cm2 (~20.7% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),microSDHC (dedicated slot),0.4MB,VGA,No,No,Removable Li-Ion 850 mAh battery,
alcatel OT-361,ALCATEL,99138,9,"2011, February. Released 2011, Q3",91 x 44.8 x 19.4 mm (3.58 x 1.76 x 0.76 in),74 g (2.61 oz),"1.77 inches, 9.9 cm2 (~24.2% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),No,1.8MB,VGA,No,"2.0, A2DP (OT-361A)",Removable Li-Ion 650 mAh battery,
alcatel OT-355,ALCATEL,201461,9,"2011, February. Released 2011, March",103 x 58 x 12.1 mm (4.06 x 2.28 x 0.48 in),80 g (2.82 oz),"1.8 inches, 10.2 cm2 (~17.1% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),microSDHC (dedicated slot),0.7MB,VGA,No,No,Removable Li-Ion 650 mAh battery,
alcatel OT-330,ALCATEL,79986,7,"2011. Released 2011, Q2",112 x 47.6 x 12.8 mm (4.41 x 1.87 x 0.50 in),-,"1.8 inches, 10.2 cm2 (~19.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),No,,No,,No,Removable Li-Ion 850 mAh battery,
alcatel OT-306,ALCATEL,140398,11,"2011, February. Released 2011, Q3",107 x 46 x 14 mm (4.21 x 1.81 x 0.55 in),80 g (2.82 oz),"1.45 inches, 6.8 cm2 (~13.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~125 ppi density)",microSD (dedicated slot),2MB,VGA,No,No,Removable Li-Ion 500 mAh battery,
alcatel OT-223,ALCATEL,109352,10,2010. Released 2010,90 x 44.5 x 19.1 mm (3.54 x 1.75 x 0.75 in),70 g (2.47 oz),"1.45 inches, 6.8 cm2 (~16.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~125 ppi density)",No,,No,,No,Removable Li-Ion 500 mAh battery,
