Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Archos 45c Platinum,ARCHOS,174695,4,"2014, August. Released 2014, September",133 x 67.5 x 8.9 mm (5.24 x 2.66 x 0.35 in),138 g (4.87 oz),"4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC,4GB 512MB RAM,"5 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 1700 mAh, removable",
Archos 40c Titanium,ARCHOS,165355,2,"2014, February. Released 2014, April",126 x 65 x 10 mm (4.96 x 2.56 x 0.39 in),110 g (3.88 oz),"4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDXC,4GB 512MB RAM,"5 MP, AF",VGA,"3.0, A2DP, EDR","Li-Po 1450 mAh, removable",
Archos 50b Platinum,ARCHOS,197394,3,"2014, August. Released 2014, September",146.8 x 73 x 8.3 mm (5.78 x 2.87 x 0.33 in),160 g (5.64 oz),"5.0 inches, 68.9 cm2 (~64.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",microSDHC,4GB 512MB RAM,"8 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 1900 mAh, removable",
Archos 80 Helium 4G,ARCHOS,152183,5,"2014, February. Released 2014, April",-,-,"8.0 inches, 198.2 cm2","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 3500 mAh, removable",About 280 EUR
Archos 64 Xenon,ARCHOS,190837,6,"2014, February. Released 2014, April",170.7 x 90.6 x 9.3 mm (6.72 x 3.57 x 0.37 in),232 g (8.18 oz),"6.4 inches, 112.9 cm2 (~73.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~229 ppi density)",microSDHC,4GB 1GB RAM,"8 MP, AF",2 MP,"3.0, A2DP, EDR","Li-Ion 2800 mAh, removable",About 240 EUR
Archos 50c Oxygen,ARCHOS,233973,7,"2014, February. Released 2014, April",145 x 69.8 x 7.6 mm (5.71 x 2.75 x 0.30 in),140 g (4.94 oz),"5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 2000 mAh, removable",About 240 EUR
Archos 40b Titanium,ARCHOS,172399,4,"2014, February. Released 2014, April",125 x 61 x 8.5 mm (4.92 x 2.40 x 0.33 in),115 g (4.06 oz),"4.0 inches, 45.5 cm2 (~59.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,4GB 512MB RAM,"5 MP, AF",VGA,"3.0, A2DP, EDR","Li-Ion 1400 mAh, removable",About 120 EUR
Archos 50 Helium 4G,ARCHOS,183991,4,2014. Released 2014,145 x 71.5 x 9 mm (5.71 x 2.81 x 0.35 in),160 g (5.64 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP, EDR, LE","Li-Ion 2000 mAh, removable",About 280 EUR
Archos 45 Helium 4G,ARCHOS,150440,3,2014. Released 2014,135 x 67 x 9.8 mm (5.31 x 2.64 x 0.39 in),140 g (4.94 oz),"4.5 inches, 57.6 cm2 (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",VGA,"4.0, A2DP, EDR, LE","Li-Ion 1850 mAh, removable",About 230 EUR
Archos 50 Oxygen,ARCHOS,194380,10,2013. Released 2013,143 x 70.5 x 9.9 mm (5.63 x 2.78 x 0.39 in),130 g (4.59 oz),"5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",microSDHC (dedicated slot),16GB 1GB RAM,"13.4 MP, AF",5.3 MP,"4.0, A2DP, EDR","Li-Ion 2300 mAh, removable",
Archos 53 Platinum,ARCHOS,151817,4,2013. Released 2013,153.6 x 78 x 9.3 mm (6.05 x 3.07 x 0.37 in),189.9 g (6.67 oz),"5.3 inches, 77.4 cm2 (~64.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~208 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",2 MP,"3.0, A2DP, EDR","Li-Ion 2800 mAh, removable",
Archos 50 Platinum,ARCHOS,215520,1,2013. Released 2013,143.4 x 72.4 x 8.9 mm (5.65 x 2.85 x 0.35 in),160.2 g (5.64 oz),"5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",2 MP,"3.0, A2DP, EDR","Li-Ion 2000 mAh, removable",
Archos 45 Platinum,ARCHOS,166510,4,2013. Released 2013,142.5 x 71.8 x 9.2 mm (5.61 x 2.83 x 0.36 in),150 g (5.29 oz),"4.5 inches, 55.8 cm2 (~54.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",VGA,"3.0, A2DP, EDR","Li-Ion 1600 mAh, removable",
Archos 53 Titanium,ARCHOS,131619,2,2013. Released 2013,152.7 x 76.6 x 10.1 mm (6.01 x 3.02 x 0.40 in),200 g (7.05 oz),"5.3 inches, 77.4 cm2 (~66.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~185 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"2.1, A2DP, EDR","Li-Ion 2500 mAh, removable",
Archos 50 Titanium,ARCHOS,163225,4,2013. Released 2013,144.5 x 73.7 x 9.9 mm (5.69 x 2.90 x 0.39 in),160 g (5.64 oz),"5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"2.1, A2DP, EDR","Li-Ion 2100 mAh, removable",
Archos 45 Titanium,ARCHOS,138128,3,2013. Released 2013,133.8 x 68.2 x 10 mm (5.27 x 2.69 x 0.39 in),152 g (5.36 oz),"4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"3.0, A2DP, EDR","Li-Ion 1680 mAh, removable",
Archos 40 Titanium,ARCHOS,191656,4,2013. Released 2013,125 x 65 x 8.5 mm (4.92 x 2.56 x 0.33 in),124 g (4.37 oz),"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"3.0, A2DP, EDR","Li-Ion 1500 mAh, removable",
