Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Sharp TM150,SHARP,201390,9,"2004, Q3",93 x 43 x 25 mm (3.66 x 1.69 x 0.98 in),113 g (3.99 oz),"2.2 inches, 33 x 45 mm, 15.0 cm2 (~37.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",SD/MMC,6MB,1 MP,No,No,Removable Li-Ion 780 mAh battery,
Sharp TM100,SHARP,352700,11,"2004, Q1",100 x 49 x 19 mm (3.94 x 1.93 x 0.75 in),95 g (3.35 oz),,"240 x 320 pixels, 4:3 ratio",No,,VGA,No,No,Removable Li-Ion 780 mAh battery,About 330 EUR
Sharp V801SH,SHARP,244557,9,"2004, Q1",102 x 50 x 26 mm (4.02 x 1.97 x 1.02 in),126 g (4.44 oz),"2.4 inches, 36 x 48 mm, 17.8 cm2 (~35.0% screen-to-body ratio)","240 x 320 pixels, 20 lines, 4:3 ratio (~167 ppi density)","SD, 16 MB included",5MB,1 MP,No,No,Removable Li-Ion battery,
Sharp GX30,SHARP,624124,17,"2004, Q1",95 x 49 x 26 mm (3.74 x 1.93 x 1.02 in),110 g (3.88 oz),"2.2 inches, 33 x 45 mm, 15.0 cm2 (~32.2% screen-to-body ratio)","240 x 320 pixels, 8 lines, 4:3 ratio (~182 ppi density)","SD, 16 MB included",6MB,1 MP,No,1.1,Removable Li-Ion 780 mAh battery,
Sharp GX15/GZ100,SHARP,447544,13,2004,105 x 45 x 18 mm (4.13 x 1.77 x 0.71 in),90 g (3.17 oz),,"120 x 160 pixels, 4:3 ratio",No,1.8MB,VGA,No,1.1,Removable Li-Ion 780 mAh battery,
Sharp GX22,SHARP,216951,10,"2003, Q3",94 x 49 x 25 mm (3.70 x 1.93 x 0.98 in),102 g (3.60 oz),,"240 x 320 pixels, 4:3 ratio",No,2MB,VGA,No,No,Removable Li-Ion 720 mAh battery,
Sharp GX20,SHARP,364755,12,"2003, Q3",95 x 49 x 25 mm (3.74 x 1.93 x 0.98 in),102 g (3.60 oz),,"240 x 320 pixels, 4:3 ratio",No,2MB,VGA,No,No,Removable Li-Ion 720 mAh battery,
Sharp GX10i,SHARP,349418,13,"2003, May",94 x 49 x 27 mm (3.70 x 1.93 x 1.06 in),110 g (3.88 oz),,"120 x 160 pixels, 4:3 ratio",No,,CIF,No,No,Removable Li-Ion 720 mAh battery,
Sharp GX10,SHARP,221333,16,"2002, Oct",94 x 49 x 27 mm (3.70 x 1.93 x 1.06 in),110 g (3.88 oz),,"120 x 160 pixels, 4:3 ratio",No,,CIF,No,No,Removable Li-Ion 720 mAh battery,
Sharp GX1,SHARP,142186,14,"2002, Oct",133 x 46 x 23 mm (5.24 x 1.81 x 0.91 in),110 g (3.88 oz),,"120 x 160 pixels, 4:3 ratio",No,,CIF,No,No,Removable Li-Ion 720 mAh battery,
