Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Gionee Elife E7 Mini,GIONEE,1406287,47,"2013, December. Released 2014, April",139.8 x 66.2 x 8.6 mm (5.50 x 2.61 x 0.34 in),142.9 g (5.01 oz),"4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",No,16GB,"13 MP, AF",No,"4.0, A2DP","Li-Ion 2200 mAh, non-removable",About 230 EUR
Gionee Elife E7,GIONEE,3853082,107,2013. Released 2013,150.6 x 75 x 9.5 mm (5.93 x 2.95 x 0.37 in),150 g (5.29 oz),"5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",No,"16GB 2GB RAM, 32GB 3GB RAM","16 MP, f/2.2, AF",8 MP,"4.0, A2DP","Li-Po 2500 mAh, non-removable",About 340 EUR
Gionee Elife E6,GIONEE,1159513,26,2013. Released 2013,142.5 x 69.4 x 7.9 mm (5.61 x 2.73 x 0.31 in),-,"5.0 inches, 68.9 cm2 (~69.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",No,32GB 2GB RAM,"13 MP, f/2.2, AF","5 MP, f/2.2","4.0, A2DP","Li-Ion 2000 mAh, non-removable",About 250 EUR
Gionee Elife E5,GIONEE,777505,18,2013. Released 2013,137 x 69 x 6.9 mm (5.39 x 2.72 x 0.27 in),135 g (4.76 oz),"4.8 inches, 63.5 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",No,16GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2000 mAh, non-removable",About 200 EUR
Gionee Elife E3,GIONEE,1466377,29,2013. Released 2013,137 x 68 x 7.9 mm (5.39 x 2.68 x 0.31 in),-,"4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 1800 mAh, removable",About 180 EUR
Gionee M2,GIONEE,3948653,48,2014. Released 2014,144 x 72 x 10.5 mm (5.67 x 2.83 x 0.41 in),-,"5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,8 MP,2 MP,"4.0, A2DP","Li-Ion 4200 mAh, removable",About 130 EUR
Gionee Gpad G5,GIONEE,416403,13,2014. Released 2014,157.3 x 77.6 x 7.9 mm (6.19 x 3.06 x 0.31 in),104.6 g (w/o battery) (3.70 oz),"5.5 inches, 83.4 cm2 (~68.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2400 mAh, removable",
Gionee Gpad G4,GIONEE,896570,14,2014. Released 2014,163.5 x 81.3 x 8 mm (6.44 x 3.20 x 0.31 in),-,"5.7 inches, 89.6 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~258 ppi density)",No,16GB 1GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Ion 3200 mAh, non-removable",About 220 EUR
Gionee Gpad G3,GIONEE,657309,11,2013. Released 2013,157.7 x 79.5 x 9.8 mm (6.21 x 3.13 x 0.39 in),-,"5.5 inches, 83.4 cm2 (~66.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~178 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"4.0, A2DP","Li-Ion 2250 mAh, removable",About 110 EUR
Gionee Gpad G2,GIONEE,228901,8,"2013, May. Released 2013, May",145 x 73 x 9.9 mm (5.71 x 2.87 x 0.39 in),-,"5.3 inches, 77.4 cm2 (~73.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~208 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 3000 mAh, removable",About 160 EUR
