Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Acer neoTouch P300,ACER,257741,12,"2010, February. Released 2010, Q2",110 x 55 x 15.1 mm (4.33 x 2.17 x 0.59 in),130.6g (4.59 oz),"3.2 inches, 29.1 cm2 (~48.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSD (dedicated slot),"256MB RAM, 512MB ROM","3.15 MP, AF",No,"2.0, A2DP",Removable Li-Po 970 mAh battery,About 80 EUR
Acer beTouch E110,ACER,346894,13,"2010, February. Released 2010, March",103.5 x 54 x 13.4 mm (4.07 x 2.13 x 0.53 in),105 g (3.70 oz),"2.8 inches, 24.3 cm2 (~43.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSD (dedicated slot),"256MB RAM, 256MB",3.15 MP,No,"2.0, A2DP",Removable Li-Ion 1500 mAh battery,About 70 EUR
Acer Liquid,ACER,1029315,18,"2009, October. Released 2009, December",115 x 62.5 x 12.5 mm (4.53 x 2.46 x 0.49 in),135 g (4.76 oz),"3.5 inches, 34.9 cm2 (~48.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB","5 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1350 mAh battery,About 90 EUR
Acer neoTouch,ACER,670917,14,"2009, October. Released 2009, October",118.6 x 63 x 12 mm (4.67 x 2.48 x 0.47 in),130 g (4.59 oz),"3.8 inches, 41.1 cm2 (~55.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB ROM","5 MP, AF",,"2.1, A2DP",Removable Li-Po 1350 mAh battery,About 210 EUR
Acer beTouch E200,ACER,236950,14,"2009, October. Released 2009, October",110 x 53.5 x 15.4 mm (4.33 x 2.11 x 0.61 in),146 g (5.15 oz),"3.0 inches, 25.6 cm2 (~43.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",microSD (dedicated slot),"256MB RAM, 512MB ROM",3.15 MP,,"2.0, A2DP",Removable Li-Ion 1140 mAh battery,About 190 EUR
Acer beTouch E100,ACER,272138,11,"2009, October. Released 2009, October",113 x 56 x 12.8 mm (4.45 x 2.20 x 0.50 in),118 g (4.16 oz),"3.2 inches, 29.1 cm2 (~46.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSD (dedicated slot),"256MB RAM, 512MB ROM",2 MP,,"2.0, A2DP",Removable Li-Ion 1140 mAh battery,About 180 EUR
Acer beTouch E101,ACER,329826,12,"2009, October. Released 2009, October",113 x 56 x 12.8 mm (4.45 x 2.20 x 0.50 in),118 g (4.16 oz),"3.2 inches, 29.1 cm2 (~46.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSD (dedicated slot),"256MB RAM, 512MB ROM",2 MP,,"2.0, A2DP",Removable Li-Ion 1140 mAh battery,About 170 EUR
Acer DX650,ACER,167121,13,"2009, June. Released 2009, June",109.6 x 59 x 15.6 mm (4.31 x 2.32 x 0.61 in),133 g (4.69 oz),"2.8 inches, 24.3 cm2 (~37.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSD (dedicated slot),,2 MP,No,"2.0, A2DP",Removable Li-Ion 1260 mAh battery,About 150 EUR
Acer M900,ACER,427296,13,"2009, February. Released 2009, June",119 x 62 x 17.1 mm (4.69 x 2.44 x 0.67 in),188 g (6.63 oz),"3.8 inches, 41.1 cm2 (~55.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",microSD (dedicated slot),,"5 MP, AF",VGA videocall camera,"2.0, A2DP",Removable Li-Ion 1530 mAh battery,About 250 EUR
Acer F900,ACER,403236,12,"2009, February. Released 2009, June",117.5 x 63.5 x 15.8 mm (4.63 x 2.5 x 0.62 in),150 g (5.29 oz),"3.8 inches, 41.1 cm2 (~55.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",microSD (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1530 mAh battery,About 210 EUR
Acer X960,ACER,196750,12,"2009, February. Released 2009, April",106.4 x 59 x 13.7 mm (4.19 x 2.32 x 0.54 in),131.5 g (4.62 oz),"2.8 inches, 24.3 cm2 (~38.7% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",microSDHC (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",VGA,"2.0, A2DP, EDR",Removable Li-Po 1530 mAh battery,About 270 EUR
Acer DX900,ACER,478330,16,"2009, February. Released 2009, April",106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in),147 g (5.19 oz),"2.8 inches, 24.3 cm2 (~37.9% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",microSD (dedicated slot),"128MB RAM, 256MB ROM","3.15 MP, AF",VGA videocall camera,"2.0, A2DP",Removable Li-Po 1530 mAh battery,About 90 EUR
