Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Panasonic T50,PANASONIC,269524,2,"2016, March. Released 2016, March",131.7 x 66.3 x 8.8 mm (5.19 x 2.61 x 0.35 in),-,"4.5 inches, 55.8 cm2 (~63.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP","Li-Ion 1600 mAh, non-removable",About 70 EUR
Panasonic Eluga Mark,PANASONIC,823745,21,"2015, December. Released 2015, December",152 x 77 x 8.2 mm (5.98 x 3.03 x 0.32 in),145 g (5.11 oz),"5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.1, A2DP","Li-Ion 2500 mAh, non-removable",About 200 EUR
Panasonic Eluga Switch,PANASONIC,432827,10,"2015, September. Released 2015, October",152.7 x 75.1 x 7.4 mm (6.01 x 2.96 x 0.29 in),141 g (4.97 oz),"5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",No,32GB 2GB RAM,"13 MP, AF",8 MP,"4.1, A2DP","Li-Ion 2910 mAh, non-removable",About 270 EUR
Panasonic Eluga L2,PANASONIC,340419,2,"2015, August. Released 2015, August",153 x 77.5 x 8.6 mm (6.02 x 3.05 x 0.34 in),158 g (5.57 oz),"5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2500 mAh, non-removable",About 140 EUR
Panasonic Eluga I2,PANASONIC,610292,5,"2015, August. Released 2015, August",144.2 x 71.2 x 8.8 mm (5.68 x 2.80 x 0.35 in),135 g (4.76 oz),"5.0 inches, 68.9 cm2 (~67.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2000 mAh, removable",About 120 EUR
Panasonic T45,PANASONIC,236606,1,"2015, August. Released 2015, August",130.6 x 65.3 x 9.5 mm (5.14 x 2.57 x 0.37 in),-,"4.5 inches, 55.8 cm2 (~65.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",VGA,"4.0, A2DP","Li-Po 1800 mAh, removable",About 100 EUR
Panasonic Eluga Icon,PANASONIC,591271,13,"2015, August. Released 2015, August",152.3 x 76.4 x 8 mm (6.00 x 3.01 x 0.31 in),147 g (5.19 oz),"5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",8 MP,"4.0, A2DP","Li-Ion 3500 mAh, non-removable",About 160 EUR
Panasonic Eluga Z,PANASONIC,263983,2,"2015, July. Released 2015, July",141.3 x 70.6 x 6.9 mm (5.56 x 2.78 x 0.27 in),-,"5.0 inches, 68.9 cm2 (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2050 mAh, removable",
Panasonic Eluga L 4G,PANASONIC,333348,3,"2015, May. Released 2015, May",142 x 71 x 6.1 mm (5.59 x 2.80 x 0.24 in),110 g (3.88 oz),"5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2000 mAh, non-removable",About 190 EUR
Panasonic Eluga S mini,PANASONIC,140625,1,"2015, June. Released 2015, June",137.5 x 68.4 x 9.5 mm (5.41 x 2.69 x 0.37 in),135 g (4.76 oz),"4.7 inches, 60.9 cm2 (~64.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Po 1980 mAh, non-removable",About 130 EUR
